title,body,date,url,source,image,compound
"The company partners with Expedia for BNPL on flights, hotels","Afterpay partners with Expedia for BNPL on flights, hotels ... Travelers can now book up to $2,000 worth of flights and hotels on Expedia using Afterpay, as buy...",2022-11-21,https://www.modernretail.co/technology/afterpay-partners-with-expedia-for-bnpl-on-flights-hotels/,Modern Retail,https://audiospace-1-u9912847.deta.app/getnewspic?id=8fJjgb3BQKgVRKe5grGu1701422321.4964883,0.309915832
The company-backed Touch Ventures made its ASX debut today ...,"Touch (ASX: TVL) raised $100 million for its IPO at 40 cents a share. The company, previously known as AP Ventures, is backed by ASX-listed buy-now-pay-later...",2021-09-29,https://www.startupdaily.net/topic/funding/afterpay-backed-touch-ventures-made-its-asx-debut-today-and-investors-loved-it/,Startup Daily,https://audiospace-1-u9912847.deta.app/getnewspic?id=2ZDPlvhi6j31c9Wlm7ch1701422321.6432786,0.1430618565
The company Unlocks New Pulse Rewards - Opens to All The company ...,"Starting today, all Afterpay customers can join the program free of charge in the app and start earning points to unlock rewards. The program also recognizes...",2021-06-29,https://www.prnewswire.com/news-releases/afterpay-unlocks-new-pulse-rewards---opens-to-all-afterpay-customers-301321787.html,PR Newswire,https://audiospace-1-u9912847.deta.app/getnewspic?id=ATbFQ7JfPwhdlFsZMwcM1701422321.7887096,0.267471484
"Why Retailers Are Embracing ‘Buy Now, Pay Later’ Services This Holiday Season",... Afterpay. Macy's CEO Jeff Gennette also said in November luring younger shoppers is key behind its partnership with Klarna. Neiman Marcus chief digital...,2020-12-16,https://www.forbes.com/sites/andriacheng/2020/12/16/why-retailers-are-embracing-buy-now-pay-later-service-this-holiday-season/,Forbes,https://audiospace-1-u9912847.deta.app/getnewspic?id=yDDeEmZKGXA5hM5CrChx1701422321.9093516,0.103784298
The company shows Millennials the new force in markets,"About 70 per cent of the 2.5 million Australians who use Afterpay are below the age of 34. The average age of a customer using Afterpay in the US is 33, which...",2019-01-18,https://www.afr.com/chanticleer/afterpay-shows-millenials-the-new-force-in-markets-20190118-h1a7g8,AFR,https://audiospace-1-u9912847.deta.app/getnewspic?id=gx7PhNqOUDhBqz2gbBZl1701422322.0071945,0.1500087375
"'Buy now, pay later' company The company quits in New Mexico","""Due to a new state regulation effective January 1, 2023, Afterpay is unavailable to New Mexico residents,"" read a statement provided to the Journal by an...",2022-12-31,https://www.abqjournal.com/2561363/buy-now-pay-later-company-quits-in-nm.html,Albuquerque Journal,https://audiospace-1-u9912847.deta.app/getnewspic?id=DOKz2uGXmG3uKz49Zpxp1701422322.1277466,-0.046005824666666674
Crypto critical to The company’s post-merger road map,"Save articles for later ... Afterpay executive Lee Hatton says giving customers access to cryptocurrencies will be a necessary part of its toolkit, as the fintech...",2021-11-09,https://www.smh.com.au/business/banking-and-finance/crypto-critical-to-afterpay-s-post-merger-road-map-20211108-p596x7.html,The Sydney Morning Herald,https://audiospace-1-u9912847.deta.app/getnewspic?id=04gtVrRNP886g8CPOumJ1701422324.35939,-0.387248081
"Australia's central bank tells 'buy now, pay later' firms to drop ...","Move yet to be legislated, Afterpay seen impacted the most · RBA move could be followed by overseas regulators · Afterpay says ""potential"" changes not material.",2021-10-21,https://www.reuters.com/business/finance/australias-central-bank-tells-buy-now-pay-later-firms-drop-surcharge-ban-2021-10-22/,Reuters,https://audiospace-1-u9912847.deta.app/getnewspic?id=YWDgEArU0l65CGdFs2eS1701422324.4551744,0.03603068825
"ASX SQ2: The company, Block shareholders sue Block for failing to ...",Afterpay shareholders sue Dorsey's Block for breach disclosure ... Former Afterpay shareholders are furious that US-based Block failed to disclose a cyber breach...,2023-04-12,https://www.afr.com/technology/afterpay-shareholders-sue-dorsey-s-block-for-breach-disclosure-20230412-p5czt9,AFR,https://audiospace-1-u9912847.deta.app/getnewspic?id=G0I8ZsIiQwcS80MXp3G31701422324.5734208,-0.21447313825
Report: The company's BNPL Services Boost Incremental Sales by ...,"Report: Afterpay's BNPL Services Boost Incremental Sales by $8.2B to US Merchants ... Afterpay, a buy now, pay later (BNPL) company, has driven $4.5 billion in...",2021-10-05,https://www.pymnts.com/buy-now-pay-later/2021/report-afterpay-bnpl-services-boost-incremental-sales-by-8-billion-dollars-united-states-merchants/,PYMNTS.com,https://audiospace-1-u9912847.deta.app/getnewspic?id=sdhKkpYR1BcxWNmMjjzp1701422324.8061411,0.244442539
The company Unveils Sustainable Shopping for Earth Month,Afterpay will launch its first-ever live shopping experience featuring sustainable brands that create a more circular economy with eco-friendly fashion and...,2021-04-05,https://www.prnewswire.com/news-releases/afterpay-unveils-sustainable-shopping-for-earth-month-301262037.html,PR Newswire,https://audiospace-1-u9912847.deta.app/getnewspic?id=AU6oqdHV6iN3cP0QJBWN1701422324.9351006,0.13110812700000002
"The company Class Action Claims 'Buy Now, Pay Later' Charges ...",The news comes as Afterpay faces a 2021 class action lawsuit alleging it tells consumers that they can buy now and pay later with the service but then causes...,2022-05-02,https://topclassactions.com/lawsuit-settlements/money/fees/afterpay-class-action-claims-buy-now-pay-later-charges-significant-fees/,Top Class Actions,https://audiospace-1-u9912847.deta.app/getnewspic?id=0aFz4FOKpQ1DqDJMBx9u1701422325.1086683,0.11974769519999999
Breaking Down Square's Acquisition of The company,"Either way, there are big implications in the Square takeover of Afterpay for the ARK Fintech Innovation ETF (NYSEARCA: ARKF), and not just because Square is...",2021-08-24,https://www.etftrends.com/disruptive-technology-channel/why-a-big-fintech-deal-is-a-big-deal-for-arkf/,ETF Trends,https://audiospace-1-u9912847.deta.app/getnewspic?id=f983QhOkw6FGdL1ANF6v1701422325.1849396,-0.10553019166666666
Capital One stops 'risky' buy-now-pay-later credit card ...,"Afterpay told Reuters CapOne's decision impacted a ""small percentage of Afterpay customers and many of those have chosen to add a different card in their...",2020-12-07,https://www.reuters.com/article/us-capital-one-fin-payments/capital-one-stops-risky-buy-now-pay-later-credit-card-transactions-idUSKBN28H0OR?edition-redirect=in,Reuters,https://audiospace-1-u9912847.deta.app/getnewspic?id=okX4pQx75evqWCSSs5bK1701422325.2644107,0.10495920850000001
Global giant PayPal takes on The company with Australian BNPL play,"PayPal will on Wednesday announce plans to offer a buy now, pay later (BNPL) service to its 9 million customers in Australia from June, after a global launch...",2021-03-10,https://www.smh.com.au/business/banking-and-finance/global-giant-paypal-takes-on-afterpay-with-australian-bnpl-play-20210309-p5792n.html,The Sydney Morning Herald,https://audiospace-1-u9912847.deta.app/getnewspic?id=4rJV6a9INnsiUmoIvP4e1701422325.3519523,0.003360314000000003
"Like The company for your apartment: Would you rent now, pay later?","Users paid Chroma half their rent on or before the first of the month. The company would then pay the entire month's rent directly to the landlord, and renters...",2022-10-12,https://www.cbc.ca/news/canada/calgary/rent-now-pay-later-1.6608917,CBC,https://audiospace-1-u9912847.deta.app/getnewspic?id=INS2rpx1lrjpO0OYQfgD1701422324.4218886,0.47729871
The company reduces fraud risk with Cloudera,"Afterpay reduces fraud risk with Cloudera ... Cloudera, the hybrid data company, today announced that 'Buy Now, Pay Later' (BNPL) leader, Afterpay, is using the...",2023-02-07,https://www.finextra.com/pressarticle/95674/afterpay-reduces-fraud-risk-with-cloudera,Finextra Research,https://audiospace-1-u9912847.deta.app/getnewspic?id=tImuKjbDO9e1q9t5QKBA1701422324.6473236,-0.613821134
"A buy now, pay later industry crackdown is coming. What ...","Key points ... A crackdown on Australia's booming buy now, pay later (BNPL) is coming, and it's set to change the way customers use the services forever. Around...",2022-11-21,https://www.sbs.com.au/news/article/a-buy-now-pay-later-industry-crackdown-is-coming-what-would-it-mean-for-you/fqehrqffa,SBS,https://audiospace-1-u9912847.deta.app/getnewspic?id=4m9A91sfLdoiUlTBIi7S1701422324.8525355,0.10908800699999999
The company investors shrug off Austrac concerns,Its shares closed at $24.17 up 3.07 per cent on Friday. Afterpay CEO...,2019-06-07,https://www.smh.com.au/business/companies/afterpay-investors-shrug-off-austrac-concerns-20190607-p51vh9.html,The Sydney Morning Herald,https://audiospace-1-u9912847.deta.app/getnewspic?id=3u7SsQabMw2LwoAGlBuB1701422324.9422042,-0.25800411566666664
"The company, Zip Pay and others cause financial strife for 'young ...","""We found that buy now, pay later arrangements can cause some consumers to become financially overcommitted and liable to paying late fees."" Afterpay revealed...",2018-11-27,https://www.abc.net.au/news/2018-11-28/asic-reviews-afterpay-and-buy-now-pay-later-schemes/10561232,ABC,https://audiospace-1-u9912847.deta.app/getnewspic?id=0Sl6ajzAntpsukBYj6oL1701422324.991058,-0.2595984175
How A 28-Year-Old Turned Layaway For Millennials Into A Billion-Dollar Business,"Afterpay, a consumer lending company based in Sydney, Australia, has reached a market value of $1.5 billion less than four years after its launch. Cofounder and...",2018-07-03,https://www.forbes.com/sites/jeffkauflin/2018/07/03/how-a-28-year-old-turned-layaway-for-millennials-into-a-2-billion-business/,Forbes,https://audiospace-1-u9912847.deta.app/getnewspic?id=aJ8ktNfEc9XfRWBQ4JJF1701422325.0530422,0.145304259
The company founders in $250m sell-off as company announces $1b capital raise,"Save articles for later ... Buy now, pay later market darling Afterpay will raise $1 billion in fresh capital as part of a strategy to speed up its global...",2020-07-07,https://www.smh.com.au/business/companies/afterpay-founders-in-250m-sell-off-as-company-announces-1b-capital-raise-20200707-p559oi.html,The Sydney Morning Herald,https://audiospace-1-u9912847.deta.app/getnewspic?id=PoLscNxXHlO8R2ACU5U81701422325.1024485,0.1820587105
The company shutters its Westpac-powered Money app,Afterpay shutters its Westpac-powered Money app ... Australian fintech Afterpay has announced that it will be closing down its Money app in October just a year...,2022-08-26,https://www.fintechfutures.com/2022/08/afterpay-shutters-its-westpac-powered-money-app/,FinTech Futures,https://audiospace-1-u9912847.deta.app/getnewspic?id=v5uv0kjxrRgcttTVwRR11701422325.1621537,0.0
"Buy Now, Pay Later Apps Are Popular, but Are They Safe?","Five others—Affirm, Afterpay, Klarna, Sezzle, and Zip—did well in specific aspects of our evaluations but faced some challenges. Perpay and Zilch ranked last.",2023-05-25,https://www.consumerreports.org/short-term-lending/buy-now-pay-later-apps-are-popular-but-are-they-safe-a7441154279/,Consumer Reports,https://audiospace-1-u9912847.deta.app/getnewspic?id=xKTP7eJbHAsY9CxYVDRy1701422325.231798,0.5834376316666666
Capital recycling: Here's how The company earns its margin,"But if the consumer uses it 10 times per year, Afterpay makes $22.50 per year. The initial $100 of capital that Afterpay borrowed is redeployed every time a new...",2021-07-30,https://www.smartcompany.com.au/finance/afterpay-margin-jason-andrew-profit-fintech/,SmartCompany,https://audiospace-1-u9912847.deta.app/getnewspic?id=1A6ywpcgO6nrcdUSSnc91701422326.2669046,0.238216828
The company CEO NIck Molnar says 'The Millennial cohort in ...,"Afterpay said in a trading update released on Wednesday night it had recorded its largest ever amount of sales on a single day on November 27, known as Black...",2020-12-03,https://www.afr.com/companies/financial-services/afterpay-says-us-sales-exceed-australia-s-for-the-first-time-20201203-p56k3r,AFR,https://audiospace-1-u9912847.deta.app/getnewspic?id=JrQdfhrWYrofBTk8vbZa1701422326.4845328,0.29284743550000003
The company Reports 6.5K Merchants On Payments Platform,"Afterpay allows shoppers to receive products immediately and pay for them in four installments, without taking out a traditional loan or paying upfront fees or...",2019-08-08,https://www.pymnts.com/news/retail/2019/afterpay-day-to-feature-top-us-brands/,PYMNTS.com,https://audiospace-1-u9912847.deta.app/getnewspic?id=ar7ZNVRpD7lJbXoJGONV1701422326.6865697,0.117922934
"The company review: Everything you need to know about this short-term 'buy now, pay later' option","If you're shopping online, you can use Afterpay at whatever retailer you want, regardless of whether it's a payment option offered at checkout. If it's not...",2021-10-25,https://www.cnbc.com/select/afterpay-review/,CNBC,https://audiospace-1-u9912847.deta.app/getnewspic?id=bFjimGu8bomSXFGRWW0Y1701422326.9471002,-0.027854683400000003
Harnessing the benefits of The company: A retailer's primer,"For merchants who use Square, Afterpay is now available for online purchases, allowing customers to split the cost of the sale into four installment payments,...",2023-04-20,https://www.theglobeandmail.com/business/adv/article-harnessing-the-benefits-of-afterpay-a-retailers-primer/,The Globe and Mail,https://audiospace-1-u9912847.deta.app/getnewspic?id=FJHP4gzPdDicXfFJYPIJ1701422327.0823143,0.5974502239999999
Credit vs debt? How The company and other buy-now pay-later ...,"Because BPNL companies are not regulated under the credit act, Afterpay is not legally required to observe the act's responsible lending obligations, which...",2019-06-04,https://www.theguardian.com/australia-news/commentisfree/2019/jun/04/credit-vs-debt-how-afterpay-and-other-buy-now-pay-later-providers-skirt-consumer-laws,The Guardian,https://audiospace-1-u9912847.deta.app/getnewspic?id=4iofOwyByzIE568ijQ6e1701422327.289528,-0.17359444966666668
Jack Dorsey stands by The company deal despite BNPL bloodbath,Save articles for later ... US tech billionaire Jack Dorsey is standing by his company Block's $39 billion purchase of Australian buy now pay later provider...,2022-08-05,https://www.smh.com.au/business/banking-and-finance/jack-dorsey-stands-by-afterpay-deal-despite-bnpl-bloodbath-20220805-p5b7ji.html,The Sydney Morning Herald,https://audiospace-1-u9912847.deta.app/getnewspic?id=MtwC1HSrCz0dnLgcJkC61701422327.4859812,-0.083155932
The company warns of spike in scam texts ‘across the financial services industry’,Afterpay sent an email to customers on Monday morning saying it was aware of a recent increase in fraudulent phishing text and email activity “across the...,2022-08-01,https://www.smh.com.au/business/banking-and-finance/afterpay-warns-of-spike-in-scam-texts-across-the-financial-services-industry-20220801-p5b68v.html,The Sydney Morning Herald,https://audiospace-1-u9912847.deta.app/getnewspic?id=rcLvLoXrIMy3PG1tOxKy1701422327.678634,-0.12361096440000001
"Buy now, pay later: how The company went from a triumphant share issue to an Austrac investigation","What is Austrac investigating? In its notice to Afterpay, Austrac said it had “reasonable grounds” to suspect the company “has contravened and/or is...",2019-06-18,https://www.theguardian.com/australia-news/2019/jun/19/buy-now-pay-later-how-afterpay-went-from-a-triumphant-share-issue-to-an-austrac-investigation,The Guardian,https://audiospace-1-u9912847.deta.app/getnewspic?id=AfFpNXqEwefxzVCe64NM1701422327.8674724,0.1940884515
ThinkSmart and The company: the price is wrong,"Like Klarna, it offers consumers the chance to purchase an item online, but defer the payment to a set date interest-free. The vendor receives the cash minus a...",2020-12-09,https://www.ft.com/content/91db3d6e-cfa1-450d-bee4-7fa09e5907c0,Financial Times,https://audiospace-1-u9912847.deta.app/getnewspic?id=NfW5HZ2epBePVGploxO21701422325.6988084,-0.27789626749999996
Dutch Payments Firm Adyen Expands Partnership With BNPL ...,"... Afterpay's installment billing as a payments option. Afterpay is known as Clearpay in Europe and is available to Adyen retailers in the U.K., France, Italy...",2022-05-10,https://www.pymnts.com/bnpl/2022/adyen-further-grows-world-alliance-with-bnpl-giant-afterpay/,PYMNTS.com,https://audiospace-1-u9912847.deta.app/getnewspic?id=5IxVBk8URJN9elv8vRjb1701422325.741806,0.1803187126666667
"'Buy now, pay later' sends TikTok generation spiraling into debt","Afterpay has gone as far as to roll out its own consumer holiday, in the spirit of Amazon's Prime Day: Afterpay Day. Briana Fountain, a 27-year-old Atlanta...",2022-05-04,https://www.sfgate.com/news/article/influencers-lead-Gen-Z-into-debt-17142294.php,SFGATE,https://audiospace-1-u9912847.deta.app/getnewspic?id=66cWRgbC5e6n6NDxwwYs1701422325.7917788,-0.10558223633333334
Explainer: how lending startups like The company make their money,"There are three reasons a merchant may enable Afterpay on their site. The merchant could make a sale it would otherwise not make, hence revenue increases. It's...",2017-12-06,https://theconversation.com/explainer-how-lending-startups-like-afterpay-make-their-money-86477,The Conversation,https://audiospace-1-u9912847.deta.app/getnewspic?id=dT0KrQTE8msvSYG79VFh1701422325.8552914,0.39359468866666664
"The company's out. What's next for 'buy now, pay later' in NM?","Afterpay's out. What's next for 'buy now, pay later' in NM? · Affirm: Like Afterpay and Klarna, Affirm, which reported 14 million users nationwide at the end of...",2023-01-14,https://www.abqjournal.com/2564519/afterpays-out-whats-next-for-buy-now-pay-later-in-nm.html,Albuquerque Journal,https://audiospace-1-u9912847.deta.app/getnewspic?id=apOCHTBP3rRsWtV3ItBo1701422325.9435523,-0.041603744
"At The company, Creating Growth Levers for Merchants Through ...","We're trying to combine our user data, the data that Facebook has on its users and auto-catalogue merchants to present shoppers with the right products. Then,...",2021-07-13,https://www.businessoffashion.com/articles/news-analysis/at-afterpay-creating-growth-levers-for-merchants-through-predictive-partnerships/,The Business of Fashion,https://audiospace-1-u9912847.deta.app/getnewspic?id=7iwz4QVrmNMiSeUdFRdo1701422325.9898622,0.09685016025000001
The company Announces FY20 Business Update,"Share this article ... SAN FRANCISCO, July 13, 2020 /PRNewswire/ -- Afterpay Limited (ASX: APT) is pleased to announce business performance for the three month...",2020-07-13,https://www.prnewswire.com/news-releases/afterpay-announces-fy20-business-update-301092004.html,PR Newswire,https://audiospace-1-u9912847.deta.app/getnewspic?id=nJiNzwRvDbJUqsT9FaPF1701422326.0685701,0.192192596
The company Announces Exclusive Drops at NYFW Times Square ...,"As NYFW gets closer, Afterpay has announced that as part of this programming, its DropShop franchise will be taken from digital activation to a physical...",2021-09-01,https://wwd.com/business-news/business-features/afterpay-dropshop-nyfw-times-square-1234907129/,WWD,https://audiospace-1-u9912847.deta.app/getnewspic?id=xc2rB603VWCXtjvgJm0O1701422326.1170435,0.10680832875
'Leave it to the market': The company dismisses analyst warnings,"The comments came hours after UBS analysts issued a stark warning about the future of buy now, pay later services overall in a research paper on underlying...",2019-10-16,https://www.smh.com.au/business/small-business/leave-it-to-the-market-afterpay-dismisses-analyst-warnings-20191016-p5316u.html,The Sydney Morning Herald,https://audiospace-1-u9912847.deta.app/getnewspic?id=OpfKe3KEmSDF7aZIeXFZ1701422326.1600282,-0.749189092
The company Unveils a Phy-gital Retail Concept in Sydney,"Afterpay Unveils a Phy-gital Retail Concept in Sydney. In partnership with the Australian Fashion Council, the experiential retail space features new technology...",2021-11-09,https://wwd.com/feature/afterpay-phygital-retail-concept-sydney-1234993548/,WWD,https://audiospace-1-u9912847.deta.app/getnewspic?id=XyDJig3PoxRuftlQgC5R1701422329.9137704,0.0
US class action against The company exposes the hidden cost of BNPL,Save articles for later ... A legal class action case just filed against Afterpay in California puts the spotlight on the often ignored fact that the cost to the...,2021-06-08,https://www.smh.com.au/business/companies/us-class-action-against-afterpay-exposes-the-hidden-cost-of-bnpl-20210608-p57z7c.html,The Sydney Morning Herald,https://audiospace-1-u9912847.deta.app/getnewspic?id=950WqnPOaa9H61RK6FxO1701422330.1427016,-0.008379269500000008
Digital River Now Offers Pay Later Options The company and ...,"Digital River Now Offers Pay Later Options Afterpay and Clearpay ... MINNEAPOLIS--(BUSINESS WIRE)--Digital River, an experienced global commerce enabler for...",2023-04-11,https://www.businesswire.com/news/home/20230411005158/en/Digital-River-Now-Offers-Pay-Later-Options-Afterpay-and-Clearpay,Business Wire,https://audiospace-1-u9912847.deta.app/getnewspic?id=xNOySGAKHT4eEFXYuZta1701422330.3696215,0.06323575399999999
"Trouble Brewing for Buy Now, Pay Later Providers",Afterpay. Australia-based Afterpay was acquired in 2021 by U.S. publicly-traded company Block (formerly Square). Afterpay suffers from ballooning bad debt...,2023-01-17,https://www.practicalecommerce.com/trouble-brewing-for-buy-now-pay-later-providers,Practical Ecommerce,https://audiospace-1-u9912847.deta.app/getnewspic?id=mni032vbzoypIU0GgWYd1701422330.4827433,-0.341669559
Block hopes BNPL and crypto can keep it competitive,"Block's big bet on Afterpay is just getting started, but it's becoming clear just how much is riding on the company's $29 billion deal. Block reported earnings...",2022-05-06,https://www.protocol.com/newsletters/protocol-fintech/block-shopify-earnings-bnpl-crypto,Protocol,https://audiospace-1-u9912847.deta.app/getnewspic?id=gbnkC1Gh4LceRuy4lyVb1701422330.5511436,0.11702464033333333
Eye-catching moments from Australia Fashion Week 2021 ...,A model walks the runway in a design by Thomas Anderson during The Innovators: FDS TAFE NSW show during Afterpay Australian Fashion Week 2021 Resort '22...,2021-06-03,https://www.nydailynews.com/2021/06/03/eye-catching-moments-from-australia-fashion-week-2021/,New York Daily News,https://audiospace-1-u9912847.deta.app/getnewspic?id=rayiwjsdDorm2yvsn94g1701422330.6137328,0.1951382775
BNPL: The company fees could be passed on to consumers,"Afterpay fees may be passed on to shoppers ... Customers of Afterpay and Zip may be forced to pay buy now, pay later fees now borne by shopkeepers under plans for...",2021-12-08,https://www.afr.com/companies/financial-services/afterpay-fees-could-be-passed-on-to-consumers-20211208-p59fve,AFR,https://audiospace-1-u9912847.deta.app/getnewspic?id=cJC2HqGxjGF8QMZ08ujm1701422330.6790903,0.192192596
The company Taps Airbnb Executive as First Global CMO,"11, 2020 /PRNewswire/ -- Afterpay (ASX: APT) today announced that it has appointed Geoff Seeley to lead global marketing, including merchant, partner and...",2020-02-11,https://www.prnewswire.com/news-releases/afterpay-taps-airbnb-executive-as-first-global-cmo-301002255.html,PR Newswire,https://audiospace-1-u9912847.deta.app/getnewspic?id=TpQKr3QZovBVbNbVOVaQ1701422330.742902,0.0
The company refreshes brand identity with new Bondi Mint hue,"Afterpay refreshes brand identity with new Bondi Mint hue ... Global retail payments platform Afterpay has launched a new global look, feel and positioning with a...",2020-08-05,https://www.adnews.com.au/news/afterpay-refreshes-brand-identity-with-new-bondi-mint-hue,AdNews,https://audiospace-1-u9912847.deta.app/getnewspic?id=Kc2ToBDxoWCrirvLN2Nr1701422330.8031535,0.23811215466666666
Expert warns 'no-interest' loan service can send teens into financial turmoil: 'A nasty spiral',"Nick Molnar and Anthony Eisen were in their late 20s when they launched Afterpay in 2014. Their startup was an app, inspired by the concept of a “layaway”...",2020-09-09,https://www.yahoo.com/lifestyle/afterpay-scamming-millennials-gen-z-194454010.html,Yahoo,https://audiospace-1-u9912847.deta.app/getnewspic?id=Ebm2sjeoSveZVX0gUz5z1701422330.4114518,-0.39018409700000006
The company refreshes brand identity with new Bondi Mint hue,"Afterpay refreshes brand identity with new Bondi Mint hue ... Global retail payments platform Afterpay has launched a new global look, feel and positioning with a...",2020-08-05,https://www.adnews.com.au/news/afterpay-refreshes-brand-identity-with-new-bondi-mint-hue,AdNews,https://audiospace-1-u9912847.deta.app/getnewspic?id=EdWDJCgP7VB52dOVrOiO1701422330.514864,0.23811215466666666
Square Adds The company BNPL In-Store POS Integration,"Square Adds Afterpay BNPL In-Store POS Integration ... Square has been making use of its recent acquisition of Afterpay by adding more buy now, pay later (BNPL)...",2022-05-17,https://www.pymnts.com/buy-now-pay-later/2022/square-adds-afterpay-bnpl-in-store-pos-integration/,PYMNTS.com,https://audiospace-1-u9912847.deta.app/getnewspic?id=7xKvpx1Idx6Mo4TqB8TL1701422330.630494,0.117922934
"What to Know About Programs Like Klarna, The company and The company","The Afterpay application login page arranged on a smartphone in Sydney, Australia, on Aug. 3, 2021. Brent Lewin—Bloomberg/Getty Images. By Megan McCluskey.",2021-11-22,https://time.com/6107963/buy-now-pay-later-holiday-shopping/,Time,https://audiospace-1-u9912847.deta.app/getnewspic?id=WwA4aElyI6EdwYurExpx1701422330.7951627,0.516246549
"America loves buy now, pay later lending. But do these plans ...","Buy now, pay later companies like Klarna, Afterpay and Affirm have taken the country by storm ever since the pandemic fueled an online shopping explosion.",2022-05-13,https://www.npr.org/2022/05/10/1097885472/buy-now-pay-dearly,NPR,https://audiospace-1-u9912847.deta.app/getnewspic?id=xPL2QvGRMaaS4C6LrqDt1701422330.8922942,0.3839070226666667
The company Unlocks Unprecedented Access to New York Fashion ...,"Share this article ... NEW YORK, Aug. 11, 2021 /PRNewswire/ -- Today, Afterpay (ASX:APT), the leader in ""Buy Now, Pay Later"" payments, released its New York...",2021-08-11,https://www.prnewswire.com/news-releases/afterpay-unlocks-unprecedented-access-to-new-york-fashion-week-301353426.html,PR Newswire,https://audiospace-1-u9912847.deta.app/getnewspic?id=wFgtZveXzEnU3NS90HZ01701422331.010098,0.1834292105
The company's designer NFTs are the 'Keys' to New York Fashion ...,"Afterpay's designer NFTs are the 'Keys' to New York Fashion Week 2022. Keys are NFTs designed by Altu by Joseph Altuzarra, AnOnlyChild, Jonathan Simkhai, Kim...",2022-09-12,https://www.stirworld.com/see-features-afterpays-designer-nfts-are-the-keys-to-new-york-fashion-week-2022,STIRworld,https://audiospace-1-u9912847.deta.app/getnewspic?id=heDSjs72odXnCedAADnf1701422331.0970433,0.1834292105
The company Australian Fashion Week 2021 in pictures ...,"Megan Blake Irwin at the Auteur show on day four of Afterpay Australian Fashion Week 2021 Resort '22 Collections at Carriageworks in Sydney, Australia. 3 of 91...",2021-06-03,https://style.nine.com.au/latest/afterpay-australian-fashion-week-2021-celebrities-front-row/4f5ea506-3cbf-4415-b2d4-22b45ae78047,Style,https://audiospace-1-u9912847.deta.app/getnewspic?id=bThkJYGmuHZ7HAxLhm9r1701422331.2311847,0.0558699235
"At The company Australian Fashion Week, dressing for joy prevails","Aaizél set the tone with bright reds, loud blues and lurid greens, pared-back with black and white underlays or corsetry. Wynn Hamlyn followed suit with out-...",2022-05-12,https://fashionjournal.com.au/fashion/aafw-dressing-for-joy/,Fashion Journal,https://audiospace-1-u9912847.deta.app/getnewspic?id=muYvbE52uVT08CoNQQXd1701422331.3205173,0.46805086999999995
The company’s Anthony Eisen buys $23 million Byron Bay house,"Property listings. Advertisement. Afterpay co-founder Anthony Eisen already owns one of the dozen houses that front Byron Bay's Wategos Beach, but that has not...",2023-05-31,https://www.smh.com.au/property/news/afterpay-s-anthony-eisen-buys-23-million-byron-bay-house-20230531-p5dcwv.html,The Sydney Morning Herald,https://audiospace-1-u9912847.deta.app/getnewspic?id=M2Y9BYBETp4FlLt9CVa01701422330.0771704,0.0
The company Merchant Services Fees and Charges Explained,The merchant discount rate (MDR) is the fee charged by Afterpay to merchants for each transaction completed on its platform. The MDR is calculated as a...,2023-02-28,https://www.financemagnates.com/fintech/payments/afterpay-merchant-services-fees-and-charges-explained/,Finance Magnates,https://audiospace-1-u9912847.deta.app/getnewspic?id=91Y7iPIWakaJZkmfCflN1701422330.609616,0.01982012033333333
The company's 10 Most-purchased Beauty Products In March – WWD,Recent Articles by Noor Lobad · Liquid blush · Skin firming cream · Lip oil · Foundation · Retractable brow pencil · Women's perfume · Bronzer stick · Primer...,2023-04-28,https://wwd.com/beauty-industry-news/beauty-features/afterpays-10-most-purchased-beauty-products-in-march-1235626411/,WWD,https://audiospace-1-u9912847.deta.app/getnewspic?id=BqwA5DlhXJPiyjprZfFe1701422330.826213,0.446762551
The company Customers Can Now Offset Their Purchase ...,"Beginning this month, Afterpay's app will feature a section where customers can view the estimated carbon impact of their spend history and the cost to offset...",2021-11-17,https://www.prnewswire.com/news-releases/afterpay-customers-can-now-offset-their-purchase-emissions-through-the-power-of-patch-301426692.html,PR Newswire,https://audiospace-1-u9912847.deta.app/getnewspic?id=5irssIWsqPf4Jrg76kml1701422330.968919,0.29284743550000003
How online loans like The company and The company really work—and should you ever use them,"“The payment process has been seamless,” she says. “If Affirm is available for any future larger purchases, I would certainly consider using them again, because...",2019-06-06,https://www.cnbc.com/2019/06/06/how-affirm-afterpay-online-loans-work.html,CNBC,https://audiospace-1-u9912847.deta.app/getnewspic?id=5Lq68FBbZPgNNRff7VKS1701422331.039993,0.39359468866666675
Online Travel Update: Expedia Partners with Payment ...,... Afterpay's app. Users of the app will now be able to pay for their bookings ... Travelers booking flights and hotels from Expedia in a co-branded feature in the...,2022-11-30,https://www.jdsupra.com/legalnews/online-travel-update-expedia-partners-4781650/,JD Supra,https://audiospace-1-u9912847.deta.app/getnewspic?id=1xpiJV5Dp9DYUTPJUunp1701422331.161564,0.467771937
The company launches digital card to provide a convenient in-store payment solution,Afterpay launches digital card to provide a convenient in-store payment solution ... Afterpay has launched an all-new in-store payment solution – a virtual card...,2021-03-29,https://www.techguide.com.au/news/mobiles-news/afterpay-launches-digital-card-to-provide-a-convenient-in-store-payment-solution/,Tech Guide,https://audiospace-1-u9912847.deta.app/getnewspic?id=mEuYOXhyDwxztXLjqTdS1701422331.2443967,0.33317222550000003
